ticker,pdf_stem,section_code,section_title,section_file,source_start_char,source_end_char,page_start,page_end,char_count,word_count,split_method,confidence
T,T-AT&T INC-2021,supply_chain_ethics,SUPPLY CHAIN MANAGEMENT,data/03_sections/esg/T/T-AT&T INC-2021__supply_chain_ethics.txt,19198,89182,6,20,4127,666,heading_regex,high
T,T-AT&T INC-2021,waste,"To that end, we have a robust internal end-of-life management",data/03_sections/esg/T/T-AT&T INC-2021__waste.txt,66719,96678,14,22,3867,597,heading_regex,high
T,T-AT&T INC-2021,water,WATER INTENSITY ’16 ’17 ’18 ’19 ’20,data/03_sections/esg/T/T-AT&T INC-2021__water.txt,92109,92644,21,21,535,74,heading_regex,medium
T,T-AT&T INC-2022,about_this_report,About this report,data/03_sections/esg/T/T-AT&T INC-2022__about_this_report.txt,35,1161,2,3,1129,154,heading_regex,high
T,T-AT&T INC-2022,ceo_letter,Letter from our Chief Executive Officer,data/03_sections/esg/T/T-AT&T INC-2022__ceo_letter.txt,1162,4126,3,4,2967,483,heading_regex,high
T,T-AT&T INC-2022,climate,Increasing climate resilience,data/03_sections/esg/T/T-AT&T INC-2022__climate.txt,15038,63557,9,30,5689,859,heading_regex,high
T,T-AT&T INC-2022,community,The physical infrastructure that Communities,data/03_sections/esg/T/T-AT&T INC-2022__community.txt,6577,59564,5,28,7000,1064,heading_regex,high
T,T-AT&T INC-2022,diversity_equity_inclusion,"Diversity, Equity & Inclusion (DE&I)",data/03_sections/esg/T/T-AT&T INC-2022__diversity_equity_inclusion.txt,38548,38905,20,20,357,53,heading_regex,medium
T,T-AT&T INC-2022,emissions,Reducing fleet emissions,data/03_sections/esg/T/T-AT&T INC-2022__emissions.txt,51853,70623,25,31,6703,1029,heading_regex,high
T,T-AT&T INC-2022,energy,Being smarter with purchased electricity also brings financial savings,data/03_sections/esg/T/T-AT&T INC-2022__energy.txt,50290,54137,25,26,3177,525,heading_regex,high
T,T-AT&T INC-2022,environmental,SHAREHOLDERS & CUSTOMERS ENVIRONMENT PIC-LEVEL COMMITTE,data/03_sections/esg/T/T-AT&T INC-2022__environmental.txt,5355,6079,4,4,28996,4471,heading_regex,high
T,T-AT&T INC-2022,ethics_compliance,OUR PRIVACY PRINCIPLES,data/03_sections/esg/T/T-AT&T INC-2022__ethics_compliance.txt,16669,17813,9,10,1145,169,heading_regex,high
T,T-AT&T INC-2022,human_capital,CORPORATE SUSTAINABILITY AT AT&T EMPLOYEES,data/03_sections/esg/T/T-AT&T INC-2022__human_capital.txt,4128,33911,4,17,19683,2992,heading_regex,high
T,T-AT&T INC-2022,waste,Waste Management,data/03_sections/esg/T/T-AT&T INC-2022__waste.txt,57432,60385,28,29,2179,343,heading_regex,high
T,T-AT&T INC-2023,climate,CDP Climate Change Disclosure,data/03_sections/esg/T/T-AT&T INC-2023__climate.txt,1783,114063,3,50,7659,1152,heading_regex,high
T,T-AT&T INC-2023,community,A Miami welcome for a new community resource,data/03_sections/esg/T/T-AT&T INC-2023__community.txt,40574,79128,20,37,16541,2513,heading_regex,high
T,T-AT&T INC-2023,diversity_equity_inclusion,Committed to inclusivity,data/03_sections/esg/T/T-AT&T INC-2023__diversity_equity_inclusion.txt,66756,68797,31,32,5891,869,heading_regex,high
T,T-AT&T INC-2023,emissions,Deliver connectivity solutions that Enabled 188.3 million MT of customer emissions,data/03_sections/esg/T/T-AT&T INC-2023__emissions.txt,13073,113477,8,50,3529,567,heading_regex,high
T,T-AT&T INC-2023,energy,Renewable energy,data/03_sections/esg/T/T-AT&T INC-2023__energy.txt,95387,96389,44,45,1020,163,heading_regex,high
T,T-AT&T INC-2023,environmental,Home Overview Company People & Community Environment Endnotes,data/03_sections/esg/T/T-AT&T INC-2023__environmental.txt,462,111862,3,49,45181,7009,heading_regex,high
T,T-AT&T INC-2023,ethics_compliance,"Science in Computers, Analytics and Cybersecurity",data/03_sections/esg/T/T-AT&T INC-2023__ethics_compliance.txt,86193,87298,39,40,1107,161,heading_regex,high
T,T-AT&T INC-2023,governance,Governance,data/03_sections/esg/T/T-AT&T INC-2023__governance.txt,182,6759,2,5,1629,203,heading_regex,high
T,T-AT&T INC-2023,human_capital,People covered by mid-band 5G,data/03_sections/esg/T/T-AT&T INC-2023__human_capital.txt,16482,86191,10,39,22447,3473,heading_regex,high
T,T-AT&T INC-2023,supply_chain_ethics,A Responsible Supply Chain,data/03_sections/esg/T/T-AT&T INC-2023__supply_chain_ethics.txt,87076,93567,40,43,4056,609,heading_regex,high
T,T-AT&T INC-2023,waste,Carbon Neutrality The Gigaton Goal Waste Management,data/03_sections/esg/T/T-AT&T INC-2023__waste.txt,94656,100728,44,46,5055,766,heading_regex,high
T,T-AT&T INC-2024,about_this_report,AT&T 2024 Sustainability Update Introduction People & Community Environment Our Operations 3,data/03_sections/esg/T/T-AT&T INC-2024__about_this_report.txt,731,37264,3,19,15978,2381,heading_regex,high
T,T-AT&T INC-2024,appendix,TCFD Index,data/03_sections/esg/T/T-AT&T INC-2024__appendix.txt,48880,49335,24,24,455,66,heading_regex,medium
T,T-AT&T INC-2024,community,& Community,data/03_sections/esg/T/T-AT&T INC-2024__community.txt,12523,13323,7,7,813,115,heading_regex,medium
T,T-AT&T INC-2024,emissions,Emissions,data/03_sections/esg/T/T-AT&T INC-2024__emissions.txt,25016,27229,13,13,2228,338,heading_regex,high
T,T-AT&T INC-2024,energy,Energy Management Issue Brief,data/03_sections/esg/T/T-AT&T INC-2024__energy.txt,24464,30985,12,16,3866,609,heading_regex,high
T,T-AT&T INC-2024,environmental,People & Community Environment Our Operations,data/03_sections/esg/T/T-AT&T INC-2024__environmental.txt,7851,47865,5,23,2323,340,heading_regex,high
T,T-AT&T INC-2024,ethics_compliance,Our Privacy Principles,data/03_sections/esg/T/T-AT&T INC-2024__ethics_compliance.txt,41625,48879,21,24,6560,944,heading_regex,high
T,T-AT&T INC-2024,governance,Sustainability Officer Governance,data/03_sections/esg/T/T-AT&T INC-2024__governance.txt,5192,7805,4,4,2613,397,heading_regex,high
T,T-AT&T INC-2024,human_capital,7 People & Community,data/03_sections/esg/T/T-AT&T INC-2024__human_capital.txt,71,48188,2,23,10311,1587,heading_regex,high
T,T-AT&T INC-2024,supply_chain_ethics,Human Rights Issue Brief,data/03_sections/esg/T/T-AT&T INC-2024__supply_chain_ethics.txt,13325,41616,7,21,2356,339,heading_regex,high
T,T-AT&T INC-2024,waste,Reducing waste and advancing recovery and recycling,data/03_sections/esg/T/T-AT&T INC-2024__waste.txt,30988,32821,16,16,1834,287,heading_regex,high
T,T-AT&T INC-2025,about_this_report,Introduction People & Community Environment Our Operations | 2025 Sustainability Update 2,data/03_sections/esg/T/T-AT&T INC-2025__about_this_report.txt,0,43016,1,20,19789,2865,heading_regex,high
T,T-AT&T INC-2025,appendix,Task Force on Climate-related Financial Disclosures (TCFD) Index,data/03_sections/esg/T/T-AT&T INC-2025__appendix.txt,55870,56355,26,26,485,70,heading_regex,medium
T,T-AT&T INC-2025,community,Community,data/03_sections/esg/T/T-AT&T INC-2025__community.txt,11723,21872,7,12,2204,335,heading_regex,high
T,T-AT&T INC-2025,emissions,GHG emissions by 63% (2015 base,data/03_sections/esg/T/T-AT&T INC-2025__emissions.txt,23186,26606,13,14,3423,577,heading_regex,high
T,T-AT&T INC-2025,energy,UPSTREAM OPERATIONS DOWNSTREAM towers and energy supplies to software development,data/03_sections/esg/T/T-AT&T INC-2025__energy.txt,7021,30341,5,16,2856,433,heading_regex,high
T,T-AT&T INC-2025,environmental,Environment,data/03_sections/esg/T/T-AT&T INC-2025__environmental.txt,21885,23185,12,13,1315,186,heading_regex,high
T,T-AT&T INC-2025,ethics_compliance,"AI, machine learning, cybersecurity, edge",data/03_sections/esg/T/T-AT&T INC-2025__ethics_compliance.txt,32569,55869,17,26,8035,1131,heading_regex,high
T,T-AT&T INC-2025,governance,Sustainability governance,data/03_sections/esg/T/T-AT&T INC-2025__governance.txt,973,43665,3,21,3755,561,heading_regex,high
T,T-AT&T INC-2025,human_capital,"Supported by 133,030 employees,1 AT&T’s operations",data/03_sections/esg/T/T-AT&T INC-2025__human_capital.txt,7412,53837,5,25,8024,1177,heading_regex,high
T,T-AT&T INC-2025,supply_chain_ethics,Supply Chain,data/03_sections/esg/T/T-AT&T INC-2025__supply_chain_ethics.txt,43709,46674,21,22,3026,431,heading_regex,high
T,T-AT&T INC-2025,waste,Reduction of an estimated 24%. Waste sent to landfill,data/03_sections/esg/T/T-AT&T INC-2025__waste.txt,11107,31932,6,16,3479,554,heading_regex,high
TDUP,TDUP-THREDUP INC-2021,about_this_report,About,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2021__about_this_report.txt,218,67199,2,56,23486,3637,heading_regex,high
TDUP,TDUP-THREDUP INC-2021,appendix,Appendices,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2021__appendix.txt,2870,68136,5,57,22195,3389,heading_regex,high
TDUP,TDUP-THREDUP INC-2021,diversity_equity_inclusion,Chief People and Diversity Officer,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2021__diversity_equity_inclusion.txt,27237,39187,27,36,1299,201,heading_regex,high
TDUP,TDUP-THREDUP INC-2021,emissions,Disclosure 305: Emissions 2016,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2021__emissions.txt,60057,68717,52,57,1285,228,heading_regex,high
TDUP,TDUP-THREDUP INC-2021,energy,"CG-EC-130a.1 (1) Total energy consumed, (2) percentage grid (1) 36,803 GJ (2) 60% (3) 2%",data/03_sections/esg/TDUP/TDUP-THREDUP INC-2021__energy.txt,63836,64742,55,55,907,144,heading_regex,medium
TDUP,TDUP-THREDUP INC-2021,environmental,Sustainability strategy development Resale-as-a-Service (RaaS) behind thrifting and why brands,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2021__environmental.txt,11761,52767,13,46,3962,584,heading_regex,high
TDUP,TDUP-THREDUP INC-2021,ethics_compliance,"Governance, Ethics",data/03_sections/esg/TDUP/TDUP-THREDUP INC-2021__ethics_compliance.txt,1262,60030,2,52,9037,1386,heading_regex,high
TDUP,TDUP-THREDUP INC-2021,governance,OUR ESG GOVERNANCE STRUCTURE,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2021__governance.txt,46306,47375,42,43,1073,147,heading_regex,high
TDUP,TDUP-THREDUP INC-2021,human_capital,People,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2021__human_capital.txt,12135,41865,13,38,4806,740,heading_regex,high
TDUP,TDUP-THREDUP INC-2021,waste,"& Integrity marketplace, we have also focused on recycling",data/03_sections/esg/TDUP/TDUP-THREDUP INC-2021__waste.txt,18816,19515,19,20,699,111,heading_regex,medium
TDUP,TDUP-THREDUP INC-2022,about_this_report,About this report,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__about_this_report.txt,57436,68303,60,69,3227,505,heading_regex,high
TDUP,TDUP-THREDUP INC-2022,appendix,05 Appendix,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__appendix.txt,1793,72449,2,71,17119,2642,heading_regex,high
TDUP,TDUP-THREDUP INC-2022,community,"By giving items a second life, we ensure clothing stays",data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__community.txt,9252,38337,12,41,3179,476,heading_regex,high
TDUP,TDUP-THREDUP INC-2022,diversity_equity_inclusion,"Inclusion, and Belonging",data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__diversity_equity_inclusion.txt,32027,50459,37,54,2076,322,heading_regex,high
TDUP,TDUP-THREDUP INC-2022,emissions,Scope 2 emissions are the indirect emissions that,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__emissions.txt,23670,27373,26,30,3712,595,heading_regex,high
TDUP,TDUP-THREDUP INC-2022,energy,"01 Approach grid electricity, (3) percentage renewable % grid electricity = 100%",data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__energy.txt,68305,68911,69,69,607,90,heading_regex,medium
TDUP,TDUP-THREDUP INC-2022,environmental,02 Environment,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__environmental.txt,2588,60987,4,62,15703,2398,heading_regex,high
TDUP,TDUP-THREDUP INC-2022,ethics_compliance,Ethics and compliance,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__ethics_compliance.txt,50900,64423,54,65,5077,773,heading_regex,high
TDUP,TDUP-THREDUP INC-2022,governance,04 Governance,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__governance.txt,3027,70859,4,70,9232,1417,heading_regex,high
TDUP,TDUP-THREDUP INC-2022,human_capital,Lattice People Success Awards,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__human_capital.txt,8069,67037,9,67,9442,1408,heading_regex,high
TDUP,TDUP-THREDUP INC-2022,other,Preamble,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__other.txt,17,1779,2,2,1779,278,heading_regex,medium
TDUP,TDUP-THREDUP INC-2022,waste,PRODUCT CIRCULARITY,data/03_sections/esg/TDUP/TDUP-THREDUP INC-2022__waste.txt,20749,22159,24,25,1432,216,heading_regex,high
TGT,TGT-TARGET CORP-2021,about_this_report,40 Communities 95 TCFD,data/03_sections/esg/TGT/TGT-TARGET CORP-2021__about_this_report.txt,968,348747,2,105,46594,7170,heading_regex,high
TGT,TGT-TARGET CORP-2021,appendix,GRI Content Index 102-55 GRI Standards Content Index pp. 72–86,data/03_sections/esg/TGT/TGT-TARGET CORP-2021__appendix.txt,263599,314751,75,95,3706,556,heading_regex,high
TGT,TGT-TARGET CORP-2021,climate,"By 2040, Target commits to net zero",data/03_sections/esg/TGT/TGT-TARGET CORP-2021__climate.txt,44141,326973,13,99,11427,1702,heading_regex,high
TGT,TGT-TARGET CORP-2021,community,"Taking care of our team, guests and communities",data/03_sections/esg/TGT/TGT-TARGET CORP-2021__community.txt,9873,327625,5,99,43715,6746,heading_regex,high
TGT,TGT-TARGET CORP-2021,diversity_equity_inclusion,"Our Diversity, Equity & Inclusion Journey: Going Further",data/03_sections/esg/TGT/TGT-TARGET CORP-2021__diversity_equity_inclusion.txt,22241,225428,8,62,28666,4302,heading_regex,high
TGT,TGT-TARGET CORP-2021,emissions,Scope 2 targets,data/03_sections/esg/TGT/TGT-TARGET CORP-2021__emissions.txt,44462,326405,13,98,4601,771,heading_regex,high
TGT,TGT-TARGET CORP-2021,energy,Energy Consumption,data/03_sections/esg/TGT/TGT-TARGET CORP-2021__energy.txt,172355,282042,49,83,11035,1768,heading_regex,high
TGT,TGT-TARGET CORP-2021,environmental,Planet,data/03_sections/esg/TGT/TGT-TARGET CORP-2021__environmental.txt,33404,350036,11,105,39931,6010,heading_regex,high
TGT,TGT-TARGET CORP-2021,ethics_compliance,UNGPRF Our conflict minerals compliance program is part,data/03_sections/esg/TGT/TGT-TARGET CORP-2021__ethics_compliance.txt,109318,341381,32,103,15554,2300,heading_regex,high
TGT,TGT-TARGET CORP-2021,governance,Public Policy & Civic Engagement,data/03_sections/esg/TGT/TGT-TARGET CORP-2021__governance.txt,31397,241010,10,67,26679,3981,heading_regex,high
TGT,TGT-TARGET CORP-2021,human_capital,"Care: We show up for each other, make people",data/03_sections/esg/TGT/TGT-TARGET CORP-2021__human_capital.txt,19382,262343,7,75,22319,3484,heading_regex,high
TGT,TGT-TARGET CORP-2021,supply_chain_ethics,• Community dialogues • Supply chain management,data/03_sections/esg/TGT/TGT-TARGET CORP-2021__supply_chain_ethics.txt,48469,346762,15,105,60389,9085,heading_regex,high
TGT,TGT-TARGET CORP-2021,waste,08 Year in Review 52 Waste and Circular Economy,data/03_sections/esg/TGT/TGT-TARGET CORP-2021__waste.txt,112,278794,2,81,27347,4253,heading_regex,high
TGT,TGT-TARGET CORP-2021,water,(ZDHC) Progressive level wastewater standard,data/03_sections/esg/TGT/TGT-TARGET CORP-2021__water.txt,160563,312664,46,94,7887,1195,heading_regex,high
TGT,TGT-TARGET CORP-2022,about_this_report,2 Introduction 31 Social,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__about_this_report.txt,0,388071,1,108,29269,4598,heading_regex,high
TGT,TGT-TARGET CORP-2022,appendix,99 UNGPRF Index,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__appendix.txt,1141,386187,2,107,40649,6018,heading_regex,high
TGT,TGT-TARGET CORP-2022,climate,"For instance, as we work to become a net zero",data/03_sections/esg/TGT/TGT-TARGET CORP-2022__climate.txt,2149,350256,3,99,52426,7730,heading_regex,high
TGT,TGT-TARGET CORP-2022,community,Serving and Strengthening Communities,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__community.txt,122940,283917,34,82,58417,8607,heading_regex,high
TGT,TGT-TARGET CORP-2022,diversity_equity_inclusion,Team Members Workplace Diversity Built on Fairness and Equity Communities,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__diversity_equity_inclusion.txt,120040,280723,33,80,17437,2524,heading_regex,high
TGT,TGT-TARGET CORP-2022,emissions,GHG emissions from • U pdated scope 1 and scope 1 and 2 GHG,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__emissions.txt,64422,371889,19,105,8257,1297,heading_regex,high
TGT,TGT-TARGET CORP-2022,energy,Renewable energy Stores and refrigeration,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__energy.txt,77529,322087,22,91,16861,2595,heading_regex,high
TGT,TGT-TARGET CORP-2022,environmental,Module (FEM) self-assessment (or equivalent environmental data assessment),data/03_sections/esg/TGT/TGT-TARGET CORP-2022__environmental.txt,40148,344336,13,96,8279,1204,heading_regex,high
TGT,TGT-TARGET CORP-2022,ethics_compliance,• Privacy and cybersecurity,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__ethics_compliance.txt,32254,350256,9,99,11614,1668,heading_regex,high
TGT,TGT-TARGET CORP-2022,governance,Stakeholder Engagement,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__governance.txt,1694,350256,3,99,30053,4326,heading_regex,high
TGT,TGT-TARGET CORP-2022,human_capital,Results driven by a culture of care,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__human_capital.txt,2889,256923,3,69,26825,3978,heading_regex,high
TGT,TGT-TARGET CORP-2022,social,Social responsibility,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__social.txt,214480,217832,58,59,3352,489,heading_regex,high
TGT,TGT-TARGET CORP-2022,supply_chain_ethics,No. 6 Industry (Retail) stores and 49 supply chain,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__supply_chain_ethics.txt,16324,371889,5,105,60267,8832,heading_regex,high
TGT,TGT-TARGET CORP-2022,waste,Innovate to eliminate waste Accelerate opportunity and equity,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__waste.txt,21175,305188,7,89,20047,2876,heading_regex,high
TGT,TGT-TARGET CORP-2022,water,Water,data/03_sections/esg/TGT/TGT-TARGET CORP-2022__water.txt,261790,303696,71,88,4154,657,heading_regex,high
TGT,TGT-TARGET CORP-2023,about_this_report,Introduction Supporting Our Team Members Indexes,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__about_this_report.txt,344,277868,2,68,72469,10902,heading_regex,high
TGT,TGT-TARGET CORP-2023,appendix,111 UNGPRF Index,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__appendix.txt,277415,319563,67,82,6349,934,heading_regex,high
TGT,TGT-TARGET CORP-2023,climate,Climate-Related Risks and Opportunities.,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__climate.txt,59430,277868,15,68,20186,2927,heading_regex,high
TGT,TGT-TARGET CORP-2023,community,Community Impact,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__community.txt,177634,399541,45,106,40174,5782,heading_regex,high
TGT,TGT-TARGET CORP-2023,data_summary,"Activity Metrics Number of Quantitative FB-FR-000.A (1) 1,948 stores",data/03_sections/esg/TGT/TGT-TARGET CORP-2023__data_summary.txt,335269,336068,88,88,801,130,heading_regex,medium
TGT,TGT-TARGET CORP-2023,diversity_equity_inclusion,"Diversity, Equity and Inclusion",data/03_sections/esg/TGT/TGT-TARGET CORP-2023__diversity_equity_inclusion.txt,139592,444058,34,119,34003,4963,heading_regex,high
TGT,TGT-TARGET CORP-2023,emissions,Greenhouse Gas Emissions,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__emissions.txt,32527,371796,10,99,21360,3038,heading_regex,high
TGT,TGT-TARGET CORP-2023,energy,Eﬃciency Energy Operational Waste Engagement Design Removal Oﬀerings,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__energy.txt,38384,369222,12,98,19744,2992,heading_regex,high
TGT,TGT-TARGET CORP-2023,environmental,33 Biodiversity,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__environmental.txt,1639,277868,2,68,40515,5771,heading_regex,high
TGT,TGT-TARGET CORP-2023,ethics_compliance,• Privacy,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__ethics_compliance.txt,31453,319563,9,82,13173,1883,heading_regex,high
TGT,TGT-TARGET CORP-2023,governance,Governance Report,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__governance.txt,63,277868,1,68,13542,1804,heading_regex,high
TGT,TGT-TARGET CORP-2023,human_capital,Our purpose Our values About us Awards and rankings,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__human_capital.txt,13263,363733,5,96,44828,6705,heading_regex,high
TGT,TGT-TARGET CORP-2023,supply_chain_ethics,Supplier partnerships,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__supply_chain_ethics.txt,84803,422103,21,115,69346,9925,heading_regex,high
TGT,TGT-TARGET CORP-2023,waste,Waste) for our Hawaii Flow Center,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__waste.txt,23595,328418,7,85,28075,4015,heading_regex,high
TGT,TGT-TARGET CORP-2023,water,As we evaluate and invest in new water,data/03_sections/esg/TGT/TGT-TARGET CORP-2023__water.txt,121474,446003,30,119,21713,2891,heading_regex,high
TGT,TGT-TARGET CORP-2024,appendix,Download the Appendix,data/03_sections/esg/TGT/TGT-TARGET CORP-2024__appendix.txt,1609,11282,2,4,9673,1467,heading_regex,high
TGT,TGT-TARGET CORP-2024,climate,"By 2040, Target commits to net zero",data/03_sections/esg/TGT/TGT-TARGET CORP-2024__climate.txt,25001,59200,8,16,6451,996,heading_regex,high
TGT,TGT-TARGET CORP-2024,community,Community Impact,data/03_sections/esg/TGT/TGT-TARGET CORP-2024__community.txt,130974,149329,35,39,18381,2694,heading_regex,high
TGT,TGT-TARGET CORP-2024,data_summary,Progress by the numbers,data/03_sections/esg/TGT/TGT-TARGET CORP-2024__data_summary.txt,59202,194365,16,50,19641,2936,heading_regex,high
TGT,TGT-TARGET CORP-2024,diversity_equity_inclusion,• Top 50 Companies for Diversity,data/03_sections/esg/TGT/TGT-TARGET CORP-2024__diversity_equity_inclusion.txt,15439,130206,5,34,21981,3197,heading_regex,high
TGT,TGT-TARGET CORP-2024,emissions,Cutting Emissions in Our Operations,data/03_sections/esg/TGT/TGT-TARGET CORP-2024__emissions.txt,41003,56212,13,15,10715,1637,heading_regex,high
TGT,TGT-TARGET CORP-2024,environmental,"Target Forward, our enterprise sustainability strategy,",data/03_sections/esg/TGT/TGT-TARGET CORP-2024__environmental.txt,11284,110097,4,28,21867,3256,heading_regex,high
TGT,TGT-TARGET CORP-2024,ethics_compliance,"• Target provided more than 110 ethics and compliance trainings, tailored",data/03_sections/esg/TGT/TGT-TARGET CORP-2024__ethics_compliance.txt,150047,172922,40,45,20280,2889,heading_regex,high
TGT,TGT-TARGET CORP-2024,governance,Governance Report,data/03_sections/esg/TGT/TGT-TARGET CORP-2024__governance.txt,43,155971,2,41,5470,785,heading_regex,high
TGT,TGT-TARGET CORP-2024,human_capital,Our purpose Our values About us Awards and rankings,data/03_sections/esg/TGT/TGT-TARGET CORP-2024__human_capital.txt,13609,174115,5,46,16054,2352,heading_regex,high
TGT,TGT-TARGET CORP-2024,supply_chain_ethics,2.4% 2023 2023 71% Suppliers by spend that reduction in supply chain,data/03_sections/esg/TGT/TGT-TARGET CORP-2024__supply_chain_ethics.txt,47546,184561,14,49,16558,2438,heading_regex,high
TGT,TGT-TARGET CORP-2024,waste,Innovate to Eliminate Waste,data/03_sections/esg/TGT/TGT-TARGET CORP-2024__waste.txt,30557,86459,9,23,26902,3986,heading_regex,high
TGT,TGT-TARGET CORP-2024,water,Environmental Impacts of Products 2024 CDP Water Response,data/03_sections/esg/TGT/TGT-TARGET CORP-2024__water.txt,86460,86908,23,24,448,51,heading_regex,medium
TGT,TGT-TARGET CORP-2025,about_this_report,Introduction,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__about_this_report.txt,2181,5304,3,4,85451,12481,heading_regex,high
TGT,TGT-TARGET CORP-2025,appendix,Download the Appendix,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__appendix.txt,34678,35258,13,14,7013,1026,heading_regex,high
TGT,TGT-TARGET CORP-2025,climate,Climate change Pollution,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__climate.txt,130162,131872,62,63,2048,303,heading_regex,high
TGT,TGT-TARGET CORP-2025,community,Community Impact,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__community.txt,154101,166246,79,87,8475,1268,heading_regex,high
TGT,TGT-TARGET CORP-2025,data_summary,IMPACT BY THE NUMBERS,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__data_summary.txt,37889,155686,16,81,7327,1113,heading_regex,high
TGT,TGT-TARGET CORP-2025,diversity_equity_inclusion,Accelerate Opportunity and Equity denote milestone goal,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__diversity_equity_inclusion.txt,28927,184653,11,97,4514,672,heading_regex,high
TGT,TGT-TARGET CORP-2025,emissions,4 49 Greenhouse Gas Emissions 101 Ethical Business,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__emissions.txt,43,129124,2,61,7755,1173,heading_regex,high
TGT,TGT-TARGET CORP-2025,energy,Operational energy Raw materials,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__energy.txt,103031,104602,49,50,6919,1004,heading_regex,high
TGT,TGT-TARGET CORP-2025,environmental,Our Sustainability Strategy,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__environmental.txt,11801,18086,7,9,10268,1493,heading_regex,high
TGT,TGT-TARGET CORP-2025,ethics_compliance,Product Safety and Quality,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__ethics_compliance.txt,83621,205043,38,111,9956,1437,heading_regex,high
TGT,TGT-TARGET CORP-2025,governance,Responsible Business,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__governance.txt,154980,192640,80,104,2951,417,heading_regex,high
TGT,TGT-TARGET CORP-2025,human_capital,Caring for People and Communities,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__human_capital.txt,2489,5304,3,4,14139,2151,heading_regex,high
TGT,TGT-TARGET CORP-2025,supply_chain_ethics,40 Chemicals 95 Human Rights in the Supply Chain,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__supply_chain_ethics.txt,1266,2165,2,3,9230,1335,heading_regex,high
TGT,TGT-TARGET CORP-2025,waste,DESIGNING FOR CIRCULARITY SETTING NEW STANDARDS EXPANDING ACCESS TO EDUCATION,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__waste.txt,10882,98333,6,45,26849,4118,heading_regex,high
TGT,TGT-TARGET CORP-2025,water,Improving water Optimizing water,data/03_sections/esg/TGT/TGT-TARGET CORP-2025__water.txt,124517,130160,59,62,2220,323,heading_regex,high
TJX,TJX-Tjx Cos Inc-2021,about_this_report,SASB DISCLOSURE MATRIX,data/03_sections/esg/TJX/TJX-Tjx Cos Inc-2021__about_this_report.txt,251753,300332,105,124,28697,4088,heading_regex,high
